DemandRegion,Product,ShipmentSize,ServiceLevel,Period,DemandBundle,AmountDemanded,SolverInclude
ST_5287_DT_SC_Myrtle Beach_29577-4413,DT,Outbound,DTR_SVC,Peak_2021,ST_5287_DT_SC_Myrtle Beach_29577-4413,2332,Yes
ST_5288_DT_KY_La Grange_40031-1399,DT,Outbound,DTR_SVC,Peak_2021,ST_5288_DT_KY_La Grange_40031-1399,1711,Yes
ST_5289_DT_NY_Rome_13440-2427,DT,Outbound,DTR_SVC,Peak_2021,ST_5289_DT_NY_Rome_13440-2427,1752,Yes
ST_528_DT_MS_Greenville_38701-9424,DT,Outbound,DTR_SVC,Peak_2021,ST_528_DT_MS_Greenville_38701-9424,3070,Yes
ST_5290_DT_CA_Cotati_94931-4026,DT,Outbound,DTR_SVC,Peak_2021,ST_5290_DT_CA_Cotati_94931-4026,1703,Yes
ST_5292_DT_WV_Clarksburg_26301,DT,Outbound,DTR_SVC,Peak_2021,ST_5292_DT_WV_Clarksburg_26301,2047,Yes
ST_5294_DT_CA_Van Nuys_91411-2503,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5294_DT_CA_Van Nuys_91411-2503,884,Yes
ST_5294_DT_CA_Van Nuys_91411-2503,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5294_DT_CA_Van Nuys_91411-2503,1957,Yes
ST_5295_DT_MI_Lowell_49331-1508,DT,Outbound,DTR_SVC,Peak_2021,ST_5295_DT_MI_Lowell_49331-1508,1259,Yes
ST_5296_DT_AL_Dothan_36303-3051,DT,Outbound,DTR_SVC,Peak_2021,ST_5296_DT_AL_Dothan_36303-3051,2586,Yes
ST_5297_DT_WI_Eau Claire_54701-8188,DT,Outbound,DTR_SVC,Peak_2021,ST_5297_DT_WI_Eau Claire_54701-8188,1532,Yes
ST_5298_DT_CA_Lawndale_90260-3340,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5298_DT_CA_Lawndale_90260-3340,701,Yes
ST_5298_DT_CA_Lawndale_90260-3340,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5298_DT_CA_Lawndale_90260-3340,1598,Yes
ST_5299_DT_CA_Wilmington_90744-2425,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5299_DT_CA_Wilmington_90744-2425,364,Yes
ST_5299_DT_CA_Wilmington_90744-2425,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5299_DT_CA_Wilmington_90744-2425,874,Yes
ST_529_DT_LA_Hammond_70401-2839,DT,Outbound,DTR_SVC,Peak_2021,ST_529_DT_LA_Hammond_70401-2839,4374,Yes
ST_5300_DT_AZ_Mesa_85210-4933,DT,Outbound,DTR_SVC,Peak_2021,ST_5300_DT_AZ_Mesa_85210-4933,2139,Yes
ST_5301_DT_ME_South Portland_04106-3647,DT,Outbound,DTR_SVC,Peak_2021,ST_5301_DT_ME_South Portland_04106-3647,1463,Yes
ST_5302_DT_CA_Pasadena_91107-3955,DT,Outbound,DTR_SVC,Peak_2021,ST_5302_DT_CA_Pasadena_91107-3955,2943,Yes
ST_5303_DT_FL_Jacksonville_32218-1020,DT,Outbound,DTR_SVC,Peak_2021,ST_5303_DT_FL_Jacksonville_32218-1020,3329,Yes
ST_5304_DT_NV_Henderson_89014-2132,DT,Outbound,DTR_SVC,Peak_2021,ST_5304_DT_NV_Henderson_89014-2132,2739,Yes
ST_5305_DT_NY_Brooklyn_11210-3810,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5305_DT_NY_Brooklyn_11210-3810,1283,Yes
ST_5305_DT_NY_Brooklyn_11210-3810,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5305_DT_NY_Brooklyn_11210-3810,2349,Yes
ST_5307_DT_TX_San Antonio_78228-4924,DT,Outbound,DTR_SVC,Peak_2021,ST_5307_DT_TX_San Antonio_78228-4924,2737,Yes
ST_5308_DT_FL_Miami_33179-2450,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5308_DT_FL_Miami_33179-2450,805,Yes
ST_5308_DT_FL_Miami_33179-2450,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5308_DT_FL_Miami_33179-2450,1411,Yes
ST_5309_DT_CO_Aurora_80010-5017,DT,Outbound,DTR_SVC,Peak_2021,ST_5309_DT_CO_Aurora_80010-5017,1661,Yes
ST_530_DT_VA_Farmville_23901-2376,DT,Outbound,DTR_SVC,Peak_2021,ST_530_DT_VA_Farmville_23901-2376,3209,Yes
ST_5310_DT_SC_Lake City_29560,DT,Outbound,DTR_SVC,Peak_2021,ST_5310_DT_SC_Lake City_29560,1651,Yes
ST_5311_DT_TN_Memphis_38115-5010,DT,Outbound,DTR_SVC,Peak_2021,ST_5311_DT_TN_Memphis_38115-5010,1956,Yes
ST_5312_DT_NY_Middle Village_11379-2929,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5312_DT_NY_Middle Village_11379-2929,1231,Yes
ST_5312_DT_NY_Middle Village_11379-2929,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5312_DT_NY_Middle Village_11379-2929,2574,Yes
ST_5313_DT_MD_Capitol Heights_20743-5064,DT,Outbound,DTR_SVC,Peak_2021,ST_5313_DT_MD_Capitol Heights_20743-5064,3249,Yes
ST_5314_DT_NC_Cary_27513-3904,DT,Outbound,DTR_SVC,Peak_2021,ST_5314_DT_NC_Cary_27513-3904,1483,Yes
ST_5315_DT_WI_New Richmond_54017-3000,DT,Outbound,DTR_SVC,Peak_2021,ST_5315_DT_WI_New Richmond_54017-3000,1062,Yes
ST_5316_DT_CA_Rancho Cordova_95670-4372,DT,Outbound,DTR_SVC,Peak_2021,ST_5316_DT_CA_Rancho Cordova_95670-4372,1939,Yes
ST_5317_DT_VA_Alexandria_22306-7824,DT,Outbound,DTR_SVC,Peak_2021,ST_5317_DT_VA_Alexandria_22306-7824,3396,Yes
ST_5318_DT_NY_Patchogue_11772-3147,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5318_DT_NY_Patchogue_11772-3147,694,Yes
ST_5318_DT_NY_Patchogue_11772-3147,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5318_DT_NY_Patchogue_11772-3147,1463,Yes
ST_5319_DT_TX_Dallas_75206-7463,DT,Outbound,DTR_SVC,Peak_2021,ST_5319_DT_TX_Dallas_75206-7463,2398,Yes
ST_531_DT_IL_Moline_61265-6499,DT,Outbound,DTR_SVC,Peak_2021,ST_531_DT_IL_Moline_61265-6499,3098,Yes
ST_5320_DT_PA_Fairless Hills_19030-1400,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5320_DT_PA_Fairless Hills_19030-1400,653,Yes
ST_5320_DT_PA_Fairless Hills_19030-1400,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5320_DT_PA_Fairless Hills_19030-1400,1607,Yes
ST_5321_DT_NY_Bronx_10459-4000,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5321_DT_NY_Bronx_10459-4000,1547,Yes
ST_5321_DT_NY_Bronx_10459-4000,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5321_DT_NY_Bronx_10459-4000,2453,Yes
ST_5322_DT_TN_Nashville_37211-4101,DT,Outbound,DTR_SVC,Peak_2021,ST_5322_DT_TN_Nashville_37211-4101,2175,Yes
ST_5323_DT_AL_Saraland_36571-3720,DT,Outbound,DTR_SVC,Peak_2021,ST_5323_DT_AL_Saraland_36571-3720,2356,Yes
ST_5324_DT_TX_Houston_77017-7215,DT,Outbound,DTR_SVC,Peak_2021,ST_5324_DT_TX_Houston_77017-7215,1821,Yes
ST_5325_DT_TX_Houston_77039-5308,DT,Outbound,DTR_SVC,Peak_2021,ST_5325_DT_TX_Houston_77039-5308,1554,Yes
ST_5326_DT_OK_Sand Springs_74063-6670,DT,Outbound,DTR_SVC,Peak_2021,ST_5326_DT_OK_Sand Springs_74063-6670,1487,Yes
ST_5327_DT_TX_Gatesville_76528-2742,DT,Outbound,DTR_SVC,Peak_2021,ST_5327_DT_TX_Gatesville_76528-2742,1126,Yes
ST_5328_DT_NY_Brooklyn_11213-1124,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5328_DT_NY_Brooklyn_11213-1124,1239,Yes
ST_5328_DT_NY_Brooklyn_11213-1124,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5328_DT_NY_Brooklyn_11213-1124,1989,Yes
ST_5329_DT_LA_Rayville_71269-5519,DT,Outbound,DTR_SVC,Peak_2021,ST_5329_DT_LA_Rayville_71269-5519,1106,Yes
ST_532_DT_AL_Clanton_35045-8745,DT,Outbound,DTR_SVC,Peak_2021,ST_532_DT_AL_Clanton_35045-8745,1934,Yes
ST_5330_DT_MN_Bloomington_55431-2024,DT,Outbound,DTR_SVC,Peak_2021,ST_5330_DT_MN_Bloomington_55431-2024,2330,Yes
ST_5331_DT_NJ_Roselle Park_07204-2021,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5331_DT_NJ_Roselle Park_07204-2021,806,Yes
ST_5331_DT_NJ_Roselle Park_07204-2021,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5331_DT_NJ_Roselle Park_07204-2021,1586,Yes
ST_5332_DT_SC_Columbia_29203-4733,DT,Outbound,DTR_SVC,Peak_2021,ST_5332_DT_SC_Columbia_29203-4733,1799,Yes
ST_5333_DT_LA_Baker_70714,DT,Outbound,DTR_SVC,Peak_2021,ST_5333_DT_LA_Baker_70714,1445,Yes
ST_5334_DT_LA_Metairie_70003-4334,DT,Outbound,DTR_SVC,Peak_2021,ST_5334_DT_LA_Metairie_70003-4334,2879,Yes
ST_5335_DT_CA_Costa Mesa_92627-7808,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5335_DT_CA_Costa Mesa_92627-7808,736,Yes
ST_5335_DT_CA_Costa Mesa_92627-7808,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5335_DT_CA_Costa Mesa_92627-7808,1943,Yes
ST_5336_DT_OH_Hilliard_43026-7558,DT,Outbound,DTR_SVC,Peak_2021,ST_5336_DT_OH_Hilliard_43026-7558,1884,Yes
ST_5337_DT_TX_Socorro_79927,DT,Outbound,DTR_SVC,Peak_2021,ST_5337_DT_TX_Socorro_79927,2021,Yes
ST_5338_DT_NC_Cary_27518-2286,DT,Outbound,DTR_SVC,Peak_2021,ST_5338_DT_NC_Cary_27518-2286,1079,Yes
ST_5339_DT_LA_Denham Springs_70706-1978,DT,Outbound,DTR_SVC,Peak_2021,ST_5339_DT_LA_Denham Springs_70706-1978,1123,Yes
ST_5340_DT_IL_Midlothian_60445-3402,DT,Outbound,DTR_SVC,Peak_2021,ST_5340_DT_IL_Midlothian_60445-3402,1888,Yes
ST_5341_DT_CA_San Juan Capistrano_92675-3253,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5341_DT_CA_San Juan Capistrano_92675-3253,692,Yes
ST_5341_DT_CA_San Juan Capistrano_92675-3253,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5341_DT_CA_San Juan Capistrano_92675-3253,1410,Yes
ST_5342_DT_WA_Yakima_98901-4521,DT,Outbound,DTR_SVC,Peak_2021,ST_5342_DT_WA_Yakima_98901-4521,2064,Yes
ST_5343_DT_OK_Oklahoma City_73116-0000,DT,Outbound,DTR_SVC,Peak_2021,ST_5343_DT_OK_Oklahoma City_73116-0000,1681,Yes
ST_5344_DT_TX_Spring_77388-4421,DT,Outbound,DTR_SVC,Peak_2021,ST_5344_DT_TX_Spring_77388-4421,2066,Yes
ST_5345_DT_NY_Bronx_10455-1521,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5345_DT_NY_Bronx_10455-1521,1768,Yes
ST_5345_DT_NY_Bronx_10455-1521,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5345_DT_NY_Bronx_10455-1521,2856,Yes
ST_5346_DT_AZ_Tucson_85745-3107,DT,Outbound,DTR_SVC,Peak_2021,ST_5346_DT_AZ_Tucson_85745-3107,3374,Yes
ST_5347_DT_LA_New Orleans_70128,DT,Outbound,DTR_SVC,Peak_2021,ST_5347_DT_LA_New Orleans_70128,2262,Yes
ST_5348_DT_NY_Bronx_10469-6011,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5348_DT_NY_Bronx_10469-6011,2248,Yes
ST_5348_DT_NY_Bronx_10469-6011,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5348_DT_NY_Bronx_10469-6011,3925,Yes
ST_5349_DT_SC_Taylors_29687-2768,DT,Outbound,DTR_SVC,Peak_2021,ST_5349_DT_SC_Taylors_29687-2768,1716,Yes
ST_5350_DT_RI_Warwick_02886-4233,DT,Outbound,DTR_SVC,Peak_2021,ST_5350_DT_RI_Warwick_02886-4233,2459,Yes
ST_5351_DT_GA_Buford_30519-6013,DT,Outbound,DTR_SVC,Peak_2021,ST_5351_DT_GA_Buford_30519-6013,3125,Yes
ST_5352_DT_MI_Caro_48723-1203,DT,Outbound,DTR_SVC,Peak_2021,ST_5352_DT_MI_Caro_48723-1203,1526,Yes
ST_5353_DT_TX_Carrollton_75006-5874,DT,Outbound,DTR_SVC,Peak_2021,ST_5353_DT_TX_Carrollton_75006-5874,1351,Yes
ST_5354_DT_CA_Riverside_92505-2799,DT,Outbound,DTR_SVC,Peak_2021,ST_5354_DT_CA_Riverside_92505-2799,1831,Yes
ST_5355_DT_CA_Concord_94520-2572,DT,Outbound,DTR_SVC,Peak_2021,ST_5355_DT_CA_Concord_94520-2572,3014,Yes
ST_5356_DT_FL_Lauderdale Lakes_33311-1231,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5356_DT_FL_Lauderdale Lakes_33311-1231,1505,Yes
ST_5356_DT_FL_Lauderdale Lakes_33311-1231,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5356_DT_FL_Lauderdale Lakes_33311-1231,2307,Yes
ST_5357_DT_MO_Kansas City_64119-2301,DT,Outbound,DTR_SVC,Peak_2021,ST_5357_DT_MO_Kansas City_64119-2301,3198,Yes
ST_5358_DT_IL_Harrisburg_62946-2641,DT,Outbound,DTR_SVC,Peak_2021,ST_5358_DT_IL_Harrisburg_62946-2641,1818,Yes
ST_5359_DT_NC_Sneads Ferry_28460-6224,DT,Outbound,DTR_SVC,Peak_2021,ST_5359_DT_NC_Sneads Ferry_28460-6224,999,Yes
ST_5360_DT_NC_Hampstead_28443-7466,DT,Outbound,DTR_SVC,Peak_2021,ST_5360_DT_NC_Hampstead_28443-7466,1276,Yes
ST_5361_DT_CA_Orland_95963-1672,DT,Outbound,DTR_SVC,Peak_2021,ST_5361_DT_CA_Orland_95963-1672,1491,Yes
ST_5363_DT_TX_Watauga_76148-3359,DT,Outbound,DTR_SVC,Peak_2021,ST_5363_DT_TX_Watauga_76148-3359,1681,Yes
ST_5364_DT_CA_San Leandro_94577-1256,DT,Outbound,DTR_SVC,Peak_2021,ST_5364_DT_CA_San Leandro_94577-1256,5139,Yes
ST_5365_DT_PA_Gilbert_18331-1833,DT,Outbound,DTR_SVC,Peak_2021,ST_5365_DT_PA_Gilbert_18331-1833,2829,Yes
ST_5366_DT_CA_San Bernardino_92404-4626,DT,Outbound,DTR_SVC,Peak_2021,ST_5366_DT_CA_San Bernardino_92404-4626,2151,Yes
ST_5368_DT_IL_Morris_60450-1020,DT,Outbound,DTR_SVC,Peak_2021,ST_5368_DT_IL_Morris_60450-1020,1891,Yes
ST_5369_DT_MI_Houghton Lake_48629-7901,DT,Outbound,DTR_SVC,Peak_2021,ST_5369_DT_MI_Houghton Lake_48629-7901,1034,Yes
ST_536_DT_MO_Springfield_65804-3752,DT,Outbound,DTR_SVC,Peak_2021,ST_536_DT_MO_Springfield_65804-3752,3220,Yes
ST_5370_DT_TN_Franklin_37064-1318,DT,Outbound,DTR_SVC,Peak_2021,ST_5370_DT_TN_Franklin_37064-1318,1947,Yes
ST_5371_DT_NY_Cicero_13039-8800,DT,Outbound,DTR_SVC,Peak_2021,ST_5371_DT_NY_Cicero_13039-8800,1079,Yes
ST_5372_DT_AR_Heber Springs_72543-2035,DT,Outbound,DTR_SVC,Peak_2021,ST_5372_DT_AR_Heber Springs_72543-2035,1203,Yes
ST_5373_DT_AL_Rainbow City_35906-5821,DT,Outbound,DTR_SVC,Peak_2021,ST_5373_DT_AL_Rainbow City_35906-5821,1634,Yes
ST_5374_DT_MO_Bolivar_65613-9133,DT,Outbound,DTR_SVC,Peak_2021,ST_5374_DT_MO_Bolivar_65613-9133,1447,Yes
ST_5375_DT_NJ_Edison_08817-6348,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5375_DT_NJ_Edison_08817-6348,526,Yes
ST_5375_DT_NJ_Edison_08817-6348,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5375_DT_NJ_Edison_08817-6348,1334,Yes
ST_5376_DT_TX_Commerce_75428-2405,DT,Outbound,DTR_SVC,Peak_2021,ST_5376_DT_TX_Commerce_75428-2405,1216,Yes
ST_5377_DT_NC_Winston Salem_27106-4702,DT,Outbound,DTR_SVC,Peak_2021,ST_5377_DT_NC_Winston Salem_27106-4702,1412,Yes
ST_5378_DT_WA_Vancouver_98682-3858,DT,Outbound,DTR_SVC,Peak_2021,ST_5378_DT_WA_Vancouver_98682-3858,1852,Yes
ST_5379_DT_CA_Huntington Park_90255-4017,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5379_DT_CA_Huntington Park_90255-4017,509,Yes
ST_5379_DT_CA_Huntington Park_90255-4017,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5379_DT_CA_Huntington Park_90255-4017,1231,Yes
ST_537_DT_GA_Lawrenceville_30043-5421,DT,Outbound,DTR_SVC,Peak_2021,ST_537_DT_GA_Lawrenceville_30043-5421,3479,Yes
ST_5381_DT_TX_Fort Bliss_79906,DT,Outbound,DTR_SVC,Peak_2021,ST_5381_DT_TX_Fort Bliss_79906,1385,Yes
ST_5382_DT_KY_Carrollton_41008-8079,DT,Outbound,DTR_SVC,Peak_2021,ST_5382_DT_KY_Carrollton_41008-8079,1453,Yes
ST_5383_DT_GA_Duluth_30096-5042,DT,Outbound,DTR_SVC,Peak_2021,ST_5383_DT_GA_Duluth_30096-5042,3162,Yes
ST_5384_DT_AR_West Memphis_72301-5906,DT,Outbound,DTR_SVC,Peak_2021,ST_5384_DT_AR_West Memphis_72301-5906,2038,Yes
ST_5385_DT_FL_Clewiston_33440-2707,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5385_DT_FL_Clewiston_33440-2707,715,Yes
ST_5385_DT_FL_Clewiston_33440-2707,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5385_DT_FL_Clewiston_33440-2707,1511,Yes
ST_5386_DT_DE_Selbyville_19975-3049,DT,Outbound,DTR_SVC,Peak_2021,ST_5386_DT_DE_Selbyville_19975-3049,1352,Yes
ST_5387_DT_PA_Mt. Pocono_18344-1170,DT,Outbound,DTR_SVC,Peak_2021,ST_5387_DT_PA_Mt. Pocono_18344-1170,2409,Yes
ST_5388_DT_MS_Jackson_39204-2202,DT,Outbound,DTR_SVC,Peak_2021,ST_5388_DT_MS_Jackson_39204-2202,2036,Yes
ST_5389_DT_DC_Washington_20002-4516,DT,Outbound,DTR_SVC,Peak_2021,ST_5389_DT_DC_Washington_20002-4516,3915,Yes
ST_538_DT_FL_Clearwater_33764-5719,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_538_DT_FL_Clearwater_33764-5719,884,Yes
ST_538_DT_FL_Clearwater_33764-5719,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_538_DT_FL_Clearwater_33764-5719,1932,Yes
ST_5390_DT_FL_Lakeland_33801-2654,DT,Outbound,DTR_SVC,Peak_2021,ST_5390_DT_FL_Lakeland_33801-2654,1258,Yes
ST_5391_DT_AL_Tuskegee_36083-2138,DT,Outbound,DTR_SVC,Peak_2021,ST_5391_DT_AL_Tuskegee_36083-2138,1136,Yes
ST_5392_DT_CA_Pomona_91767-1405,DT,Outbound,DTR_SVC,Peak_2021,ST_5392_DT_CA_Pomona_91767-1405,1543,Yes
ST_5393_DT_KY_Beaver Dam_42320-8964,DT,Outbound,DTR_SVC,Peak_2021,ST_5393_DT_KY_Beaver Dam_42320-8964,1171,Yes
ST_5394_DT_SC_Pickens_29671-2069,DT,Outbound,DTR_SVC,Peak_2021,ST_5394_DT_SC_Pickens_29671-2069,1679,Yes
ST_5395_DT_NY_Rochester_14623-3136,DT,Outbound,DTR_SVC,Peak_2021,ST_5395_DT_NY_Rochester_14623-3136,1503,Yes
ST_5396_DT_TX_Victoria_77901-4764,DT,Outbound,DTR_SVC,Peak_2021,ST_5396_DT_TX_Victoria_77901-4764,2024,Yes
ST_5397_DT_TN_Chattanooga_37415-3568,DT,Outbound,DTR_SVC,Peak_2021,ST_5397_DT_TN_Chattanooga_37415-3568,1430,Yes
ST_5398_DT_NY_Brooklyn_11230-6907,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5398_DT_NY_Brooklyn_11230-6907,1474,Yes
ST_5398_DT_NY_Brooklyn_11230-6907,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5398_DT_NY_Brooklyn_11230-6907,2764,Yes
ST_5399_DT_MO_Sullivan_63080-3302,DT,Outbound,DTR_SVC,Peak_2021,ST_5399_DT_MO_Sullivan_63080-3302,1733,Yes
ST_539_DT_VA_Richmond_23225-5503,DT,Outbound,DTR_SVC,Peak_2021,ST_539_DT_VA_Richmond_23225-5503,4026,Yes
ST_5400_DT_CA_Redding_96001-4867,DT,Outbound,DTR_SVC,Peak_2021,ST_5400_DT_CA_Redding_96001-4867,1693,Yes
ST_5401_DT_CA_Lake Elsinore_92530-4530,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5401_DT_CA_Lake Elsinore_92530-4530,756,Yes
ST_5401_DT_CA_Lake Elsinore_92530-4530,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5401_DT_CA_Lake Elsinore_92530-4530,1579,Yes
ST_5402_DT_OH_Brunswick_44212-2568,DT,Outbound,DTR_SVC,Peak_2021,ST_5402_DT_OH_Brunswick_44212-2568,1788,Yes
ST_5403_DT_CA_Stockton_95210-3546,DT,Outbound,DTR_SVC,Peak_2021,ST_5403_DT_CA_Stockton_95210-3546,2177,Yes
ST_5404_DT_CA_Clovis_93612-0368,DT,Outbound,DTR_SVC,Peak_2021,ST_5404_DT_CA_Clovis_93612-0368,1485,Yes
ST_5405_DT_NJ_Vineland_08360-7897,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5405_DT_NJ_Vineland_08360-7897,660,Yes
ST_5405_DT_NJ_Vineland_08360-7897,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5405_DT_NJ_Vineland_08360-7897,1570,Yes
ST_5406_DT_FL_Orlando_32826-2305,DT,Outbound,DTR_SVC,Peak_2021,ST_5406_DT_FL_Orlando_32826-2305,1342,Yes
ST_5407_DT_KY_Central City_42330-1828,DT,Outbound,DTR_SVC,Peak_2021,ST_5407_DT_KY_Central City_42330-1828,1719,Yes
ST_5408_DT_FL_Miramar_33025-3003,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5408_DT_FL_Miramar_33025-3003,1039,Yes
ST_5408_DT_FL_Miramar_33025-3003,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5408_DT_FL_Miramar_33025-3003,1938,Yes
ST_5409_DT_IL_Belleville_62221-6225,DT,Outbound,DTR_SVC,Peak_2021,ST_5409_DT_IL_Belleville_62221-6225,1690,Yes
ST_540_DT_GA_Newnan_30265-1063,DT,Outbound,DTR_SVC,Peak_2021,ST_540_DT_GA_Newnan_30265-1063,3677,Yes
ST_5410_DT_OH_Toledo_43623-4409,DT,Outbound,DTR_SVC,Peak_2021,ST_5410_DT_OH_Toledo_43623-4409,2906,Yes
ST_5411_DT_GA_Lawrenceville_30044-4319,DT,Outbound,DTR_SVC,Peak_2021,ST_5411_DT_GA_Lawrenceville_30044-4319,1701,Yes
ST_5412_DT_IL_Lemont_60439-4295,DT,Outbound,DTR_SVC,Peak_2021,ST_5412_DT_IL_Lemont_60439-4295,1602,Yes
ST_5413_DT_OH_Brookpark_44142-2461,DT,Outbound,DTR_SVC,Peak_2021,ST_5413_DT_OH_Brookpark_44142-2461,1488,Yes
ST_5414_DT_IL_Urbana_61801-6405,DT,Outbound,DTR_SVC,Peak_2021,ST_5414_DT_IL_Urbana_61801-6405,1565,Yes
ST_5415_DT_CA_Menifee_92586-2574,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5415_DT_CA_Menifee_92586-2574,914,Yes
ST_5415_DT_CA_Menifee_92586-2574,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5415_DT_CA_Menifee_92586-2574,2420,Yes
ST_5416_DT_PA_West Chester_19382-8310,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5416_DT_PA_West Chester_19382-8310,338,Yes
ST_5416_DT_PA_West Chester_19382-8310,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5416_DT_PA_West Chester_19382-8310,909,Yes
ST_5417_DT_MN_North Mankato_56003-1814,DT,Outbound,DTR_SVC,Peak_2021,ST_5417_DT_MN_North Mankato_56003-1814,1494,Yes
ST_5418_DT_PA_Harrisburg_17110-3452,DT,Outbound,DTR_SVC,Peak_2021,ST_5418_DT_PA_Harrisburg_17110-3452,1974,Yes
ST_5419_DT_CT_Brooklyn_06234-3413,DT,Outbound,DTR_SVC,Peak_2021,ST_5419_DT_CT_Brooklyn_06234-3413,1194,Yes
ST_541_DT_AL_Sylacauga_35151,DT,Outbound,DTR_SVC,Peak_2021,ST_541_DT_AL_Sylacauga_35151,2113,Yes
ST_5420_DT_NM_Lovington_88260-3809,DT,Outbound,DTR_SVC,Peak_2021,ST_5420_DT_NM_Lovington_88260-3809,1947,Yes
ST_5421_DT_FL_Miami_33165-7344,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5421_DT_FL_Miami_33165-7344,1650,Yes
ST_5421_DT_FL_Miami_33165-7344,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5421_DT_FL_Miami_33165-7344,3570,Yes
ST_5422_DT_CA_Lincoln_95648-6313,DT,Outbound,DTR_SVC,Peak_2021,ST_5422_DT_CA_Lincoln_95648-6313,2132,Yes
ST_5423_DT_IA_Davenport_52803-3203,DT,Outbound,DTR_SVC,Peak_2021,ST_5423_DT_IA_Davenport_52803-3203,1826,Yes
ST_5424_DT_WA_Bothell_98012-8558,DT,Outbound,DTR_SVC,Peak_2021,ST_5424_DT_WA_Bothell_98012-8558,2236,Yes
ST_5425_DT_PA_Titusville_16354-1643,DT,Outbound,DTR_SVC,Peak_2021,ST_5425_DT_PA_Titusville_16354-1643,1299,Yes
ST_5426_DT_CA_La Mirada_90638-1725,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5426_DT_CA_La Mirada_90638-1725,432,Yes
ST_5426_DT_CA_La Mirada_90638-1725,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5426_DT_CA_La Mirada_90638-1725,1104,Yes
